Query ID,Query Text,Query Type,Method,Rank,Chunk ID,Chunk Text,Similarity,Source,Relevance
Q039,What are the security measures and technical safeguards that Meta implements to protect personal data?,long_tail,HYBRID,1,5,"If we learn of content or conduct like this, we may take appropriate action based on our assessment that may include - notifying you, offering help, removing content, removing or restricting access to certain features, disabling an account, or contacting law enforcement. We share data across when we detect misuse or harmful conduct by someone using one of our Products or to help keep Meta Products, users and the community safe. For example, we share information with Meta Companies that provide financial products and services to help them promote safety, security and integrity and comply with applicable law. Meta may access, preserve, use and share any information it collects about you where it has a good faith belief it is required or permitted by law to do so. For more information, please review our .Meta Companies Privacy Policy In some cases, the Oversight Board may review our decisions, subject to its terms and bylaws. Learn more . here 1.6 Use and develop advanced technologies to provide safe and functional services for everyone: We use and develop advanced technologies - such as artificial intelligence, machine learning systems, and augmented reality - so that people can use our Products safely11/20/25, 12:41 PM Meta Terms of Service https://www.facebook.com/terms.php?utm_source=chatgpt.com 3/15 regardless of physical ability or geographic location.",0.664161563,Meta Terms of Service,
Q039,What are the security measures and technical safeguards that Meta implements to protect personal data?,long_tail,HYBRID,2,12,"Highlights We keep information as long as we need it to provide our Products, comply with legal obligations or protect our or other's interests. We decide how long we need information on a case-by-case basis. Here's what we consider when we decide: If we need it to operate or provide our Products. For example, we need to keep some of your information to maintain your account. . The feature we use it for, and how that feature works. For example, messages sent using Messenger's vanish mode are retained for less time than regular messages.Learn more11/20/25, 12:40 PM Meta Privacy Policy - How Meta collects and uses user data | Privacy Center | Manage your privacy on Facebook, Instagram and Messenger | Facebook Privacy https://www.facebook.com/privacy/policy/?utm_source=chatgpt.com 12/36 . How long we need to retain the information to comply with certain legal obligations. . If we need it for other legitimate purposes, such as to prevent harm; investigate possible violations of our terms or policies; promote safety, security and integrity; or protect ourselves, including our rights, property or productsLearn more See some examples In some instances and for specific reasons, we'll keep information for an extended period of time. about when we may preserve your information. Read our Policy How do we transfer information? Highlights Why is information transferred to other countries? Where is information transferred? How do we safeguard your information?",0.653116107,Meta Privacy Policy,
Q039,What are the security measures and technical safeguards that Meta implements to protect personal data?,long_tail,HYBRID,3,10,"Learn more We also process information that we receive about you from other Meta Companies, according to their terms and policies and as permitted by applicable law. In some cases, Meta acts as a for other Meta Companies. We act on their behalf and in accordance with their instructions and terms.service provider Why we share across the Meta Companies Meta Products share information with other Meta Companies: To promote safety, security and integrity and comply with applicable laws To personalize offers, ads and other sponsored or commercial content To develop and provide features and integrations11/20/25, 12:40 PM Meta Privacy Policy - How Meta collects and uses user data | Privacy Center | Manage your privacy on Facebook, Instagram and Messenger | Facebook Privacy https://www.facebook.com/privacy/policy/?utm_source=chatgpt.com 10/36 To understand how people use and interact with Meta Company Products of why we share. See some examples More resources Review the privacy policies of the other Meta Companies Facebook Help Center How can you manage or delete your information and exercise your rights? Highlights We offer you a variety of tools to view, manage, download and delete your information below. You can also manage your information by visiting the settings of the Products you use. You may also have other privacy rights under applicable laws. To exercise your rights, visit our Help Centers, your settings for Facebook and Instagram and your device-based settings.",0.623602331,Meta Privacy Policy,
Q039,What are the security measures and technical safeguards that Meta implements to protect personal data?,long_tail,HYBRID,4,13,"Read our Policy How do we transfer information? Highlights Why is information transferred to other countries? Where is information transferred? How do we safeguard your information? How do we respond to legal requests, comply with applicable law and prevent harm? Highlights We access, preserve, use and share your information:11/20/25, 12:40 PM Meta Privacy Policy - How Meta collects and uses user data | Privacy Center | Manage your privacy on Facebook, Instagram and Messenger | Facebook Privacy https://www.facebook.com/privacy/policy/?utm_source=chatgpt.com 13/36 In response to legal requests, like search warrants, court orders, production orders or subpoenas. These requests come from such as civil litigants, law enforcement and other government authorities. about when we respond to legal requests. In accordance with applicable law To promote the safety, security and integrity of , users, employees, property and the public. .third parties Learn more Meta Products Learn more We may access or preserve your information for an extended amount of time. . Learn more How will you know the Policy has changed? We'll notify you before we make material changes to this Policy. You'll have the opportunity to review the revised Policy before you choose to continue using our Products. Privacy notice for United States residents You can learn more about the consumer privacy rights that may be available to you by reviewing the .",0.617106915,Meta Privacy Policy,
Q039,What are the security measures and technical safeguards that Meta implements to protect personal data?,long_tail,HYBRID,5,25,"This includes allowing you to share information and connect with your family and friends around the globe; and To fix, analyze and improve our Products. For more information, see the section of the Meta Privacy Policy.""How do we transfer information?""settings, or through our voiceenabled features Metadata about content and messages, subject to applicable law Types of content you view or interact with, and how you interact with it Apps and features you use, and what actions you take in them Purchases or other transactions you make, including truncated credit card information Hashtags you use The time, frequency and duration of your activities on our Products Your photo or video selfie if you provide it when you contact us for account support Friends, followers and other connections : App, browser and device information Device characteristics and device software What you're doing on your device, like whether our app is in the foreground or if your mouse is moving (which can help tell humans from bots) Identifiers that tell your device apart from other users' Device signals11/20/25, 12:40 PM Meta Privacy Policy - How Meta collects and uses user data | Privacy Center | Manage your privacy on Facebook, Instagram and Messenger | Facebook Privacy https://www.facebook.com/privacy/policy/?utm_source=chatgpt.com 22/36 Information you've shared through your device settings Location-related information Information about the network you connect your device to, including your IP address Information from cookies and similar technologies Information from partners, vendors and third parties Processing information subject to special protections under applicable laws that you provide so we can share it with those you choose, to provide, personalize and improve our Products and to undertake analytics.",0.611459553,Meta Privacy Policy,
Q039,What are the security measures and technical safeguards that Meta implements to protect personal data?,long_tail,HYBRID,6,7122064d6bbe800b,"Privacy Policy Updating on Dec 16, 2025 We'll start using interactions with AIs to personalize experiences and ads. This update goes into effect on December 16, 2025. Read the new policy. What is the Privacy Policy and what does it cover? Effective June 16, 2025 | | View printable versionSee previous versions Read the for more details about how we handle Personal Information and how to exercise your rights.United States Regional Privacy Notice Highlights We at Meta want you to understand what information we collect, and how we use and share it. That's why we encourage you to read our Privacy Policy. This helps you use in the way that's right for you.Meta Products In the Privacy Policy, we explain how we collect, use, share, retain and transfer information. We also let you know your rights. Each section of this Policy includes helpful examples and simpler language to make our practices easier to understand. We've also added links to resources where you can learn more about the privacy topics that interest you. It's important to us that you know how to control your privacy, so we also show you where you can manage your information in the settings of the Meta Products you use.",0.61000526,Meta Privacy Policy,
Q039,What are the security measures and technical safeguards that Meta implements to protect personal data?,long_tail,HYBRID,7,31,"Sh""d dll :Your activity and information you provide11/20/25, 12:40 PM Meta Privacy Policy - How Meta collects and uses user data | Privacy Center | Manage your privacy on Facebook, Instagram and Messenger | Facebook Privacy https://www.facebook.com/privacy/policy/?utm_source=chatgpt.com 32/36 See the section of the Meta Privacy Policy for more for information on when we share information with law enforcement and others.""How do we respond to legal requests, prevent harm and promote safety and integrity?"" The categories of information we access, preserve, use and share depend on the specific circumstances. For example, responses to legal requests where not compelled by law will typically include limited information (such as contact details and login information).",0.60868901,Meta Privacy Policy,
Q039,What are the security measures and technical safeguards that Meta implements to protect personal data?,long_tail,HYBRID,8,25892,"Indeed, the General Data Protection Regulation ([GDPR](https://gdpr-info.eu/)) defines 'personal data' as any information by which an individual may be identified, including metadata collected by spyware ([article 4](https://www.garanteprivacy.it/web/guest/home/docweb/-/docweb-display/docweb/10105147)). Furthermore, if without consent, data may only be lawfully processed due to public interests ([article 6](https://www.garanteprivacy.it/web/guest/home/docweb/-/docweb-display/docweb/10105147)).",0.603437126,reports,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,VECTOR,1,4981,"They also should have a sense that the data providers gave the right to use their data, thus the data cannot be transferred to others without agreement, and the data should be treated carefully. Furthermore, there must be legal and technical mechanisms which protect data providers' privacy and prevent data collectors from breaching laws. In sum, keeping data safe is not just a matter of one certain group of people, but it is a matter of everyone.",0.622104883,reports,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,VECTOR,2,52,"Where possible, the controller should be able to provide remot e access to a secure system which would provide the data subject with direct access to his or her personal data. That right should not adversely affect the rights or freedoms of others, including trade secrets or intellectual proper ty and in particular the copyright protecting the software. However , the result of those considerations should not be a refusal to provide all information to the data subject. Where the controller processes a large quantity of information concer ning the data subject, the controller should be able to request that, before the information is delivered, the data subject specify the information or processing activities to whic h the request relat es. (64) The controller should use all reasonable measures to verify the identity of a data subject who requests access, in particular in the conte xt of online services and online identif iers. A controller should not retain personal data for the sole purpose of being able to react to potential requests. (65) A data subject should have the right to have personal data concer ning him or her rectified and a 'right to be forgotte n' where the retention of such data infringes this Regulation or Union or Member State law to which the controller is subject.",0.560141325,gdpr,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,VECTOR,3,92,"In the latter case, such a transfer should not involve the entirety of the personal data or entire cate gories of the data contained in the registe r and, when the register is intended for consultation by persons having a legitimate inter est, the transfer should be made only at the request of those persons or, if they are to be the recipients, taking into full account the inter ests and fundamental rights of the data subject. (112) Those derogations should in particular apply to data transfers required and necessar y for imp ortant reasons of public interest, for example in cases of international data exchange between competiti on author ities, tax or customs administrations, between financial super visor y author ities, between services compet ent for social secur ity matt ers, or for public health, for example in the case of contact tracing for contagious diseases or in order to reduce and/or eliminate doping in spor t. A transfer of personal data should also be regarded as lawful where it is necessar y to protect an interest whic h is essential for the data subject's or another person's vital interests, including physical integrity or life, if the data subject is incapable of giving consent. In the absence of an adequacy decision, Union or Member State law may, for important reasons of public interest, expressly set limits to the transfer of specific categor ies of data to a third countr y or an international organisation.",0.550253332,gdpr,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,VECTOR,4,4982,"Furthermore, there must be legal and technical mechanisms which protect data providers' privacy and prevent data collectors from breaching laws. In sum, keeping data safe is not just a matter of one certain group of people, but it is a matter of everyone. By understanding how personal data should be shared, how the data one shared can be used, and what steps are needed to protect the data, we can protect our personal information and will be able to make good use of advanced technology without being counterattacked. | title: AI Chatbot 'Lee Luda' and Data Ethics | url: https://medium.com/carre4/ai-chatbot-lee-luda-and-data-ethics-1e523290c816 Row 1285: _id: 611b43c4a91bdfb67051c584 | authors: Vianna Davila | date_downloaded: 2021-08-16T00:00:00Z | date_modified: 2021-08-16T00:00:00Z | date_published: 2017-08-17T00:00:00Z | date_submitted: 2021-08-16T00:00:00Z | description: In his campaign to win re-election and convince voters he was tough on crime, Councilman Alan Warrick never missed a chance to bring up ShotSpotter, a pricey gunfire detection system he championed for | epoch_date_published: 1502928000 | epoch_date_submitted: 1629072000 | image_url: https://s.hdnux.com/photos/64/41/23/13767922/11/rawImage.jpg | language: en | report_number: 1432 | source_domain: expressnews.com | submitters: Kate Perkins | text: In his campaign to win re-election and convince voters he was tough on crime, Councilman Alan Warrick never missed a chance to bring up ShotSpotter, a pricey gunfire detection system he championed for his East Side district.",0.522212744,reports,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,VECTOR,5,162,"In addition to the information refer red to in paragraph 1, the controller shall, at the time when personal data are obtained, provide the data subject with the following further information necessar y to ensure fair and transparent processing: (a) the period for whic h the personal data will be stored, or if that is not possible, the criteria used to determine that period; (b) the existen ce of the right to request from the controller access to and rectifi cation or erasure of personal data or restr iction of processing concer ning the data subject or to object to processing as well as the right to data portability ; (c) where the processing is based on point (a) of Article 6(1) or point (a) of Article 9(2), the existence of the right to withdraw consent at any time, without affect ing the lawfulness of processing based on consent before its withdrawal; (d) the right to lodg e a complaint with a super visor y author ity; (e) whether the provision of personal data is a statut ory or contractual requirement, or a requirement necessar y to enter into a contract, as well as whether the data subject is oblig ed to provide the personal data and of the possible consequences of failure to provide such data; (f) the existen ce of automat ed decision-making, including prof iling, refer red to in Article 22(1) and (4) and, at least in those cases, meaningful information about the logic involved, as well as the signif icance and the envisaged consequences of such processing for the data subject. 3.",0.520884037,gdpr,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,VECTOR,6,174,"In exercising his or her right to data portability pursuant to paragraph 1, the data subject shall have the right to have the personal data transmitted directly from one controller to another , where technically feasible. 3. The exercise of the right referred to in paragraph 1 of this Article shall be without prejudice to Article 17. That right shall not apply to processing necessar y for the performa nce of a task carried out in the public inter est or in the exer cise of official author ity vested in the controller . 4. The right referred to in paragraph 1 shall not adversely affect the rights and freedoms of others. Section 4 Right to object and automated individual decision-making Article 21 Right to object 1. The data subject shall have the right to object, on grounds relating to his or her particular situation, at any time to processing of personal data concer ning him or her which is based on point (e) or (f) of Article 6(1), including prof iling based on those provisions. The controller shall no long er process the personal data unless the controller demonstrates compelling legitimate grounds for the processing whic h override the interests, rights and freedoms of the data subject or for the establishment, exercise or defence of legal claims. 2.",0.517899275,gdpr,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,VECTOR,7,57,"Where, in a certain set of personal data, more than one data subject is concer ned, the right to receive the personal data should be without prejudice to the rights and freedoms of other data subjects in accordance with this Regulation. Further more, that right should not prejudice the right of the data subject to obtain the erasure of personal data and the limitations of that right as set out in this Regulation and should, in particular , not imply the erasure of personal data concer ning the data subject whic h have been provided by him or her for the performance of a contract to the exte nt that and for as long as the personal data are necessar y for the performa nce of that contract. Where technically feasible, the data subject should have the right to have the personal data transmitte d directly from one controller to another . (69) Where personal data might lawfully be processed because processing is necessar y for the performa nce of a task carried out in the public inter est or in the exercise of official author ity vested in the controller , or on grounds of the legitimate inter ests of a controller or a third party, a data subject should, never theless, be entitled to object to the processing of any personal data relating to his or her particular situation.",0.508678555,gdpr,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,VECTOR,8,50,"Where personal data can be legitimate ly disclosed to another recipient, the data subject should be informed when the personal data are first disclosed to the recipient. Where the controller intends to process the personal data for a purpose other than that for whic h they were collected, the controller should provide the data subject prior to that further processing with information on that other purpose and other necessar y information. Where the origin of the personal data cannot be provided to the data subject because various sources have been used, general information should be provided. (62) However , it is not necessar y to imp ose the oblig ation to provide information where the data subject already possesses the information, where the recording or disclosure of the personal data is expressly laid down by law or where the provision of information to the data subject proves to be imp ossible or would involve a dispropor ­ tionate effort. The latter could in particular be the case where processing is carried out for archiving purposes in the public interest, scientific or histo rical research purposes or statistical purposes.",0.503626823,gdpr,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,GRAPH,1,Art20,"Right to data por tability 1. The data subject shall have the right to receive the personal data concer ning him or her, whic h he or she has provided to a controller , in a structured, commonly used and machi ne-readable format and have the right to transmit those data to another controller without hindrance from the controller to which the personal data have been provided, where: (a) the processing is based on consent pursuant to point (a) of",0.606889665,,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,GRAPH,2,Art15,"Right of access by the data subject 1. The data subject shall have the right to obtain from the controller confir mation as to whether or not personal data concer ning him or her are being processed, and, where that is the case, access to the personal data and the following information: (a) the purposes of the processing; (b) the catego ries of personal data concer ned; (c) the recipients or catego ries of recipient to whom the personal data have been or will be disclosed, in particular recipien",0.559014738,,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,GRAPH,3,Art12,"Transparent information, communication and modalities for the exercise of the rights of the data subject 1. The controller shall take appropr iate measures to provide any information refer red to in Articles 13 and 14 and any communication under Articles 15 to 22 and 34 relating to processing to the data subject in a concise, transparent, intelli gible and easily accessible form, using clear and plain language , in particular for any information addressed specific ally to a child. The informatio",0.490808308,,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,GRAPH,4,Art16,"Right to rectif ication The data subject shall have the right to obtain from the controller without undue dela y the rectificati on of inaccurate personal data concer ning him or her. Taking into account the purposes of the processing, the data subject shall have the right to have incomplet e personal data compl eted, including by means of providing a supplementar y state ment.",0.433934569,,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,GRAPH,5,Art25,"Data protection by design and by default 1. Taking into account the state of the art, the cost of implementation and the nature, scope, conte xt and purposes of processing as well as the risks of varying likelihood and sever ity for rights and freedoms of natural persons posed by the processing, the controller shall, both at the time of the determination of the means for processing and at the time of the processing itself, implement appropr iate technical and organisational measures, such as pse",0.408394873,,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,GRAPH,6,Art18,"to each recipient to whom the personal data have been disclosed, unless this proves impossible or involves dispropor tionate effort. The controller shall inform the data subject about those recipients if the data subject requests it.",0.405972302,,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,GRAPH,7,Art1,Subject-matter and objectiv es 1. This Regulation lays down rules relating to the prote ction of natural persons with rega rd to the processing of personal data and rules relating to the free movement of personal data. 2. This Regulation prote cts fundamental rights and freedoms of natural persons and in particular their right to the prote ction of personal data. 3. The free movement of personal data within the Union shall be neither restr icted nor prohibit ed for reasons connected with the pro,0.386185944,,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,GRAPH,8,Art21,"Right to object 1. The data subject shall have the right to object, on grounds relating to his or her particular situation, at any time to processing of personal data concer ning him or her which is based on point (e) or (f) of",0.385307729,,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,HYBRID,1,4981,"They also should have a sense that the data providers gave the right to use their data, thus the data cannot be transferred to others without agreement, and the data should be treated carefully. Furthermore, there must be legal and technical mechanisms which protect data providers' privacy and prevent data collectors from breaching laws. In sum, keeping data safe is not just a matter of one certain group of people, but it is a matter of everyone.",0.622104883,reports,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,HYBRID,2,52,"Where possible, the controller should be able to provide remot e access to a secure system which would provide the data subject with direct access to his or her personal data. That right should not adversely affect the rights or freedoms of others, including trade secrets or intellectual proper ty and in particular the copyright protecting the software. However , the result of those considerations should not be a refusal to provide all information to the data subject. Where the controller processes a large quantity of information concer ning the data subject, the controller should be able to request that, before the information is delivered, the data subject specify the information or processing activities to whic h the request relat es. (64) The controller should use all reasonable measures to verify the identity of a data subject who requests access, in particular in the conte xt of online services and online identif iers. A controller should not retain personal data for the sole purpose of being able to react to potential requests. (65) A data subject should have the right to have personal data concer ning him or her rectified and a 'right to be forgotte n' where the retention of such data infringes this Regulation or Union or Member State law to which the controller is subject.",0.560141325,gdpr,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,HYBRID,3,92,"In the latter case, such a transfer should not involve the entirety of the personal data or entire cate gories of the data contained in the registe r and, when the register is intended for consultation by persons having a legitimate inter est, the transfer should be made only at the request of those persons or, if they are to be the recipients, taking into full account the inter ests and fundamental rights of the data subject. (112) Those derogations should in particular apply to data transfers required and necessar y for imp ortant reasons of public interest, for example in cases of international data exchange between competiti on author ities, tax or customs administrations, between financial super visor y author ities, between services compet ent for social secur ity matt ers, or for public health, for example in the case of contact tracing for contagious diseases or in order to reduce and/or eliminate doping in spor t. A transfer of personal data should also be regarded as lawful where it is necessar y to protect an interest whic h is essential for the data subject's or another person's vital interests, including physical integrity or life, if the data subject is incapable of giving consent. In the absence of an adequacy decision, Union or Member State law may, for important reasons of public interest, expressly set limits to the transfer of specific categor ies of data to a third countr y or an international organisation.",0.550253332,gdpr,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,HYBRID,4,4982,"Furthermore, there must be legal and technical mechanisms which protect data providers' privacy and prevent data collectors from breaching laws. In sum, keeping data safe is not just a matter of one certain group of people, but it is a matter of everyone. By understanding how personal data should be shared, how the data one shared can be used, and what steps are needed to protect the data, we can protect our personal information and will be able to make good use of advanced technology without being counterattacked. | title: AI Chatbot 'Lee Luda' and Data Ethics | url: https://medium.com/carre4/ai-chatbot-lee-luda-and-data-ethics-1e523290c816 Row 1285: _id: 611b43c4a91bdfb67051c584 | authors: Vianna Davila | date_downloaded: 2021-08-16T00:00:00Z | date_modified: 2021-08-16T00:00:00Z | date_published: 2017-08-17T00:00:00Z | date_submitted: 2021-08-16T00:00:00Z | description: In his campaign to win re-election and convince voters he was tough on crime, Councilman Alan Warrick never missed a chance to bring up ShotSpotter, a pricey gunfire detection system he championed for | epoch_date_published: 1502928000 | epoch_date_submitted: 1629072000 | image_url: https://s.hdnux.com/photos/64/41/23/13767922/11/rawImage.jpg | language: en | report_number: 1432 | source_domain: expressnews.com | submitters: Kate Perkins | text: In his campaign to win re-election and convince voters he was tough on crime, Councilman Alan Warrick never missed a chance to bring up ShotSpotter, a pricey gunfire detection system he championed for his East Side district.",0.522212744,reports,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,HYBRID,5,162,"In addition to the information refer red to in paragraph 1, the controller shall, at the time when personal data are obtained, provide the data subject with the following further information necessar y to ensure fair and transparent processing: (a) the period for whic h the personal data will be stored, or if that is not possible, the criteria used to determine that period; (b) the existen ce of the right to request from the controller access to and rectifi cation or erasure of personal data or restr iction of processing concer ning the data subject or to object to processing as well as the right to data portability ; (c) where the processing is based on point (a) of Article 6(1) or point (a) of Article 9(2), the existence of the right to withdraw consent at any time, without affect ing the lawfulness of processing based on consent before its withdrawal; (d) the right to lodg e a complaint with a super visor y author ity; (e) whether the provision of personal data is a statut ory or contractual requirement, or a requirement necessar y to enter into a contract, as well as whether the data subject is oblig ed to provide the personal data and of the possible consequences of failure to provide such data; (f) the existen ce of automat ed decision-making, including prof iling, refer red to in Article 22(1) and (4) and, at least in those cases, meaningful information about the logic involved, as well as the signif icance and the envisaged consequences of such processing for the data subject. 3.",0.520884037,gdpr,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,HYBRID,6,174,"In exercising his or her right to data portability pursuant to paragraph 1, the data subject shall have the right to have the personal data transmitted directly from one controller to another , where technically feasible. 3. The exercise of the right referred to in paragraph 1 of this Article shall be without prejudice to Article 17. That right shall not apply to processing necessar y for the performa nce of a task carried out in the public inter est or in the exer cise of official author ity vested in the controller . 4. The right referred to in paragraph 1 shall not adversely affect the rights and freedoms of others. Section 4 Right to object and automated individual decision-making Article 21 Right to object 1. The data subject shall have the right to object, on grounds relating to his or her particular situation, at any time to processing of personal data concer ning him or her which is based on point (e) or (f) of Article 6(1), including prof iling based on those provisions. The controller shall no long er process the personal data unless the controller demonstrates compelling legitimate grounds for the processing whic h override the interests, rights and freedoms of the data subject or for the establishment, exercise or defence of legal claims. 2.",0.517899275,gdpr,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,HYBRID,7,57,"Where, in a certain set of personal data, more than one data subject is concer ned, the right to receive the personal data should be without prejudice to the rights and freedoms of other data subjects in accordance with this Regulation. Further more, that right should not prejudice the right of the data subject to obtain the erasure of personal data and the limitations of that right as set out in this Regulation and should, in particular , not imply the erasure of personal data concer ning the data subject whic h have been provided by him or her for the performance of a contract to the exte nt that and for as long as the personal data are necessar y for the performa nce of that contract. Where technically feasible, the data subject should have the right to have the personal data transmitte d directly from one controller to another . (69) Where personal data might lawfully be processed because processing is necessar y for the performa nce of a task carried out in the public inter est or in the exercise of official author ity vested in the controller , or on grounds of the legitimate inter ests of a controller or a third party, a data subject should, never theless, be entitled to object to the processing of any personal data relating to his or her particular situation.",0.508678555,gdpr,
Q040,"How can users access, download, and transfer their personal data according to data portability rights?",long_tail,HYBRID,8,50,"Where personal data can be legitimate ly disclosed to another recipient, the data subject should be informed when the personal data are first disclosed to the recipient. Where the controller intends to process the personal data for a purpose other than that for whic h they were collected, the controller should provide the data subject prior to that further processing with information on that other purpose and other necessar y information. Where the origin of the personal data cannot be provided to the data subject because various sources have been used, general information should be provided. (62) However , it is not necessar y to imp ose the oblig ation to provide information where the data subject already possesses the information, where the recording or disclosure of the personal data is expressly laid down by law or where the provision of information to the data subject proves to be imp ossible or would involve a dispropor ­ tionate effort. The latter could in particular be the case where processing is carried out for archiving purposes in the public interest, scientific or histo rical research purposes or statistical purposes.",0.503626823,gdpr,
Q041,Find all GDPR articles that specify requirements for data breach notification and reporting procedures,long_tail,VECTOR,1,28624,"This will give us a clearer understanding of the extent of the breach and the specific data involved. ""We know people will want to know exactly what has been shared and we are doing all we can to get that information to them as soon as possible. ""So far, there is no evidence that any of the uploaded data has been accessed by a third party."" The data shared was a Microsoft Excel spreadsheet with 10 columns and more than 12,000 rows of information. ""All of it must be thoroughly reviewed to understand what may have been compromised,"" the department said. ""The process is highly complex and time consuming and we acknowledge that it has taken time to notify people. Our focus has been on making sure we have all the information we need to notify every impacted person correctly. ""We understand that people will have questions about how this could have happened and why it has taken time to notify impacted people. We have initiated an independent review of how this breach was identified and managed and will share those findings once it is completed."" The department said once it became aware of the full scope of the breach it ""took steps to contain any further risks"". ""We began working closely with Cyber Security NSW and engaged forensic analysts,"" it said. ""We are undertaking detailed investigations to understand what was shared, what the risks are and who from the program is impacted.",0.506753325,reports,
Q041,Find all GDPR articles that specify requirements for data breach notification and reporting procedures,long_tail,VECTOR,2,72,"Such communications to data subjects should be made as soon as reasonably feasible and in close cooperation with the super visor y author ity, respecting guidance provided by it or by other relevant author ities such as law-enf orcement author ities. For example, the need to mitigat e an immediat e risk of damage would call for promp t communication with data subjects whereas the need to implement appropr iate measures against continuing or similar personal data breac hes may justify more time for communication. (87) It should be ascer tained whether all appropr iate technological protect ion and organisational measures have been implemented to establish immediately whether a personal data breach has take n place and to inform prom ptly the super visor y author ity and the data subject. The fact that the notifi cation was made without undue dela y should be established taking into account in particular the nature and gravity of the personal data breac h and its consequences and adverse effects for the data subject.",0.504798412,gdpr,
Q041,Find all GDPR articles that specify requirements for data breach notification and reporting procedures,long_tail,VECTOR,3,28253,"FOLLOWING A PRELIMINARY ANALYSIS, WHAT WE HAVE: FINANCIAL SYSTEMS [Banking authentication details] [Historical transaction records] [Wire transfer capabilities] [Multi-year financial documentation] GOVERNMENT CONTRACTS ([EMPHASIZED AS CRITICAL]) [Specific defense contract numbers] [Technical specifications for weapons systems] [Export-controlled documentation] [Manufacturing processes] [Contract pricing and specifications] PERSONNEL RECORDS [Tax identification numbers for employees] [Compensation databases] [Residential information] [Retirement account details] [Tax filings] INTELLECTUAL PROPERTY [Hundreds of GB of technical data] [Accounting system with full history] [Quality control records with failure rates] [Email archives spanning years] [Regulatory inspection findings] CONSEQUENCES OF NON-PAYMENT: We are prepared to disclose all information to the following: GOVERNMENT AGENCIES [Export control agencies] [Defense oversight bodies] [Tax authorities] [State regulatory agencies] [Safety compliance organizations] COMPETITORS AND PARTNERS: [Key commercial customers] [Industry competitors] [Foreign manufacturers] MEDIA: [Regional newspapers] [National media outlets] [Industry publications] LEGAL CONSEQUENCES: [Export violation citations] [Data breach statute violations] [International privacy law breaches] [Tax code violations] DAMAGE ASSESSMENT: [Defense contract cancellation] [Regulatory penalties in millions] [Civil litigation from employees] [Industry reputation destruction] [Business closure] OUR DEMAND: [Cryptocurrency demand in six figures] [Framed as fraction of potential losses] Upon payment: [Data destruction commitment] [No public disclosure] [Deletion verification] [Confidentiality maintained] [Continued operations] [Security assessment provided] Upon non-payment: [Timed escalation schedule] [Regulatory notifications] [Personal data exposure] [Competitor distribution] [Financial fraud execution] IMPORANT: [Comprehensive access claimed] [Understanding of contract importance] [License revocation consequences] [Non-negotiable demand] PROOF: [File inventory provided] [Sample file delivery offered] DEADLINE: [Hours specified] Do not test us.",0.495184183,reports,
